source,type,text,image_url,is_promo,is_promotional
amazon,image,"MUSICOZY Sleep Headphones, Bluetooth 5.4 Sleep Mask Headband Headphones Sleeping Eye Mask, Wireless Music Earbuds Earphone...",https://m.media-amazon.com/images/I/71ioYDJ34aL._AC_UY218_.jpg,False,0
amazon,image,Climate Pledge Friendly,https://m.media-amazon.com/images/I/21AGu0JFvKL.svg,False,0
amazon,image,"Samsung Galaxy S25 Ultra, 256GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, 500...",https://m.media-amazon.com/images/I/61qvRagAn9L._AC_UY218_.jpg,False,0
amazon,image,"Latest 2025 Upgraded Android Tablet 10.1 Inch with IPS HD Touch Screen, Dual Camera, 64GB Storage 1TB Expansion, 8 in 1 Ta...",https://m.media-amazon.com/images/I/71u-F4kbKwL._AC_UY218_.jpg,False,0
amazon,image,"40W USB C Charger Cube, 2-Pack Wall Plug Fast Charging Block, 4-Port PD+QC Power Adapter Multiport Brick Type C Box for iP...",https://m.media-amazon.com/images/I/61JQZQmBHeL._AC_UY218_.jpg,False,0
amazon,image,"TGLLM Music Boxing Machine, Interactive Punching Trainer with Boxing Gloves, Large Size Wall Mounted Electronic Boxing Tar...",https://m.media-amazon.com/images/I/7192CcnvSvL._AC_UY218_.jpg,False,0
amazon,image,"2025 Upgraded Version Ultrasonic Pest & Insect Repeller, Ultrasonic Repellent for Roach, Rodent, Mouse, Bugs, Mosquito, Mi...",https://m.media-amazon.com/images/I/71OpPbesGFL._AC_UY218_.jpg,False,0
amazon,image,"kingheroes Electric Toothbrush Set, Comes with 8 Brush Heads & Travel Case,4 Modes with 2 Minutes Built in Smart Timer, On...",https://m.media-amazon.com/images/I/61dG3t0xmAL._AC_UY218_.jpg,False,0
amazon,image,"Frameo 10.1 Inch WiFi Digital Picture Frame, 1280x800 HD IPS Touch Screen Photo Frame Electronic, 32GB Memory, Auto-Rotat...",https://m.media-amazon.com/images/I/61O+aorCp0L._AC_UY218_.jpg,False,0
amazon,image,BHNYBWUL Wireless Earbuds Bluetooth Headphones 5.3 Stereo 50 Hour Playback Ear Buds with LED Display and with 4 ENC Noise ...,https://m.media-amazon.com/images/I/614DL+85WJL._AC_UY218_.jpg,False,0
amazon,image,"NECAMOCU Precision Screwdriver Set, Professional Grade 115 in 1 Magnetic Repair Tool Kit for Electronics, Computer, iPhon...",https://m.media-amazon.com/images/I/81PoQNF5MfL._AC_UY218_.jpg,False,0
amazon,image,Nex Playground - The Active Play System for Kids & Families Where Indoor Physical Activity Meets Interactive Family Fun an...,https://m.media-amazon.com/images/I/71Re8OntVjL._AC_UY218_.jpg,False,0
amazon,image,"Firsting Multi Charging Cable(2Pack 4FT), 3 in 1 Charging Cable Nylon Braided Universal Charger Phone Charger Cord with Ty...",https://m.media-amazon.com/images/I/71Knh-SMuKL._AC_UY218_.jpg,False,0
amazon,div,"Shortcuts menuSkip toMain contentResultsFiltersFiltersKeyboard shortcutsSearchalt+/Cartshift+alt+CHomeshift+alt+HOrdersshift+alt+OOpen/close shortcuts menushift+alt+ZTo move between items, use your keyboard's up or down arrows..usDeliver toIndiaInternational Shopping Transition AlertWe're showing you items that ship toIndia. To see items that ship to a different country, change your delivery address.DismissChange AddressAllSelect the department you want to search inAll DepartmentsArts & CraftsAutomotiveBabyBeauty & Personal CareBooksBoys' FashionComputersDealsDigital MusicElectronicsGirls' FashionHealth & HouseholdHome & KitchenIndustrial & ScientificKindle StoreLuggageMen's FashionMovies & TVMusic, CDs & VinylPet SuppliesPrime VideoSoftwareSports & OutdoorsTools & Home ImprovementToys & GamesVideo GamesWomen's FashionSearch AmazonENHello, sign inAccount & ListsReturns& Orders0CartSign inNew customer?Start here.Your ListsCreate a ListFind a List or RegistryYour AccountAccountOrdersRecommendationsBrowsing HistoryWatchlistVideo Purchases & RentalsKindle UnlimitedContent & DevicesSubscribe & Save ItemsMemberships & SubscriptionsMusic LibrarySign inNew customer?Start here.AllToday's DealsRegistryPrime VideoGift CardsCustomer ServiceSellDisability Customer Support17-32 of over 200,000 results for""electronics deals""Sort by:FeaturedPrice: Low to HighPrice: High to LowAvg. Customer ReviewNewest ArrivalsBest SellersSort by:FeaturedGoResultsCheck each product page for other buying options.Best Sellerin Over-Ear HeadphonesBERIBES Bluetooth Headphones Over Ear, 65H Playtime and 6 EQ Music Modes Wireless Headphones with Microphone, HiFi Stereo Foldable Lightweight Headsets, Deep Bass for Home Office Cellphone PC Ect.4.5 out of 5 stars41,82510K+ bought in past monthSee optionsNo featured offers available$19.98(3 used & new offers)Beats Solo 4 - Wireless Bluetooth On-Ear Headphones, Apple & Android Compatible, Up to 50 Hours of Battery Life - Slate Blue4.6 out of 5 stars14,35110K+ bought in past monthSee optionsNo featured offers available$126.99(4 used & new offers)Apple AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, USB-C Charging Case, H2 Chip, Up to 30 Hours of Battery Life, Effortless Setup for iPhone4.5 out of 5 stars11,07410K+ bought in past monthSee optionsNo featured offers available$142.99(3 used & new offers)TOZO Hybrid Active Noise Cancelling Wireless Earbuds, 6 Mics ENC Clear Call, IPX8 Waterproof, in Ear Bluetooth 5.3 Headphones Stereo Bass Ear Buds 59H Playtime with LED Display 32 EQs via APP4.4 out of 5 stars8,24210K+ bought in past month3 sustainability featuresSustainability featuresThis product has sustainability features recognized by trusted certifications.Recycled materialsContains at least 50% recycled material.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the  source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled  Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for Climate Pledge Friendly.Certification BodyIntertekCertification NumberITS-TE-00125995-GRS-02556100Safer chemicalsMade with chemicals safer for human health and the environment.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the  source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled  Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for Climate Pledge Friendly.Certification BodyIntertekCertification NumberITS-TE-00125995-GRS-02556100Worker well-beingManufactured on farms or in facilities that protect the rights and/or health of workers.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the  source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled  Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for Climate Pledge Friendly.Certification BodyIntertekCertification NumberITS-TE-00125995-GRS-02556100Discover more products with sustainability features.Learn moreSee optionsNo featured offers available$39.99(5 new offers)Best Sellerin Video DoorbellsRing Battery Doorbell, Head-to-Toe Video, Live View with Two-Way Talk, and Motion Detection & Alerts (2024 release), Venetian Bronze4.6 out of 5 stars18,59710K+ bought in past monthWorks with Alexa1 sustainability featureWorks with AlexaThis product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.Sustainability featuresThis product has sustainability features recognized by trusted certifications.Recycled materialsProduct contains recycled material.As certified byRecycled Content Certification for Electrical and Electronic EquipmentLearn more about Recycled Content Certification for Electrical and Electronic EquipmentRecycled Content Certification for Electrical and Electronic EquipmentRecycled Content Certification for Electrical and Electronic Equipment by SCS Global certified products are required to achieve minimum total recycled content from 10-50% depending on product type.Discover more products with sustainability features.Learn moreSee optionsNo featured offers available$74.99(3 used & new offers)JBL Go 3 Eco - Portable Mini Bluetooth Speaker, big audio and punchy bass, IP67 waterproof and dustproof, 5 hours of playtime, Made in part with recycled materials (Eco Blue)2K+ bought in past monthSee optionsNo featured offers available$49.95(2 new offers)Bluetooth Speaker with HD Sound, Portable Wireless, IPX5 Waterproof, Up to 20H Playtime, TWS Pairing, BT5.3, for Home/Party/Outdoor/Beach, Electronic Gadgets, Birthday Gift (Black)4.4 out of 5 stars26,44210K+ bought in past month1 sustainability featureSmall BusinessSustainability featuresThis product has sustainability features recognized by trusted certifications.Carbon impactCarbon emissions from the lifecycle of this product were measured, reduced and offset.As certified byCarbonfree CertifiedLearn more about Carbonfree CertifiedCarbonfree CertifiedCarbonfree Certified by ClimeCo certifies consumer products based on a cradle-to-grave assessment to determine the carbon footprint of the product and associated carbon emission reductions. The carbon emissions associated with the product are reduced where possible, and remaining carbon emissions are offset with third-party verified carbon reduction projects in renewable energy, energy efficiency and forestry.Discover more products with sustainability features.Learn moreSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$39.99(1 new offer)JBL Tune Flex - True Wireless Noise Cancelling Earbuds (Black), Small4.0 out of 5 stars9,2495K+ bought in past monthPrice, product page$99.95$99.9590 days free of Amazon Music with purchaseDeliveryTue, Aug 5Ships to IndiaAdd to cartMore Buying Choices$69.95(3+ used & new offers)Best Sellerin Cell Phone Automobile ChargersLISEN Retractable Car Charger, 69W USB C Car Accessories Adapter for iPhone 16 USB C Charger Fast Charging, Truck Accessories, Travel Essentials Gifts for Women Men, for iPhone 16 15 14 13 12 Pro Max4.6 out of 5 stars8,93610K+ bought in past monthPrice, product page$39.99$39.99DeliveryMon, Aug 11Ships to IndiaOnly 17 left in stock - order soon.Add to cartMore Buying Choices$16.99(5 new offers)JBL Tune 510BT - Bluetooth headphones with up to 40 hours battery, microphone for call, foldable and comfortable, Android and iOs compatible (White)4.5 out of 5 stars79,9196K+ bought in past monthPrice, product page$49.95$49.95DeliveryTue, Aug 5Ships to IndiaAdd to cartMore Buying Choices$30.83(2+ used & new offers)FYY Electronic Organizer, Large Travel Cable Organizer Bag Pouch Electronic Accessories Carry Case Portable Waterproof Double Layers All-in-One Storage Bag for Cable, Cord, Charger, Phone, Black4.5 out of 5 stars31,3132K+ bought in past month3 sustainability featuresSustainability featuresThis product has sustainability features recognized by trusted certifications.Recycled materialsContains at least 50% recycled material.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the  source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled  Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for Climate Pledge Friendly.Certification BodySGSCertification NumberTE-00118231Safer chemicalsMade with chemicals safer for human health and the environment.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the  source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled  Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for Climate Pledge Friendly.Certification BodySGSCertification NumberTE-00118231Worker well-beingManufactured on farms or in facilities that protect the rights and/or health of workers.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the  source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled  Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for Climate Pledge Friendly.Certification BodySGSCertification NumberTE-00118231Discover more products with sustainability features.Learn moreSee optionsNo featured offers available$15.87(3 used & new offers)2025 Traveling Portable Wireless Fast Charger for Apple & Android Charging Station, 3 in 1 Charging for iPhone 16 15 14 13 12, Apple Watch Series & Air pods 4 3 2 Pro, Samsung Galaxy-Gifts for Family4.4 out of 5 stars1,1709K+ bought in past monthSee optionsNo featured offers available$15.99(1 new offer)Wireless Earbuds Bluetooth 5.3 Headphones, 40Hrs Playback Stereo Ear Buds with LED Display Charging Case IPX7 Waterproof in-Ear Earphones with Mic for Phone Tablet Laptop Sports, White4.3 out of 5 stars3,89510K+ bought in past monthSee optionsNo featured offers available$16.99(8 new offers)Best Sellerin Clothing, Shoes & JewelryApple Watch Series 10 [GPS 42mm case] Smartwatch with Rose Gold Aluminium Case with Light Blush Sport Band - S/M. Fitness Tracker, ECG App, Always-On Retina Display, Water Resistant4.7 out of 5 stars8,99810K+ bought in past monthSee optionsNo featured offers available$267.84(3 used & new offers)Best Sellerin Nintendo Switch ConsolesNintendo Switch™ with Neon Blue and Neon Red Joy‑Con™ESRB Rating: Everyone|Oct 14, 2022|by Nintendo4.7 out of 5 stars9,1144K+ bought in past monthNintendo SwitchNo featured offers available$176.00(73 used & new offers)SAMSUNG Galaxy Watch Ultra 47mm LTE AI Smartwatch w/Energy Score, Wellness Tips, Heart Rate Tracking, Sleep Monitor, Fitness Tracker, GPS, 2024,Titanium Gray [US Version, 1Yr Manufacturer Warranty]4.6 out of 5 stars6952K+ bought in past monthSee optionsNo featured offers available$409.22(1 new offer)Related searchesdealselectronics deals of the dayelectronicsdeals of the day clearance primedeal of the daydeal of the day clearancePrevious123...20NextNeed help?Visit the help sectionorcontact usGo back to filtering menuSkip to main search resultsNo selected filtersDepartmentElectronicsHeadphones & EarbudsComputers & AccessoriesPower Strips & Surge ProtectorsPortable Cell Phone & MP3 Player Speakers & Audio DocksCell Phone AccessoriesEcho Smart Speakers & DisplaysDeals & DiscountsAll DiscountsToday's DealsPrice$0–$6,900+GoCustomer Reviews4 Stars& UpSellerAmazon.comliuguanghuiiAdoramaDesignSkinzAmazon ResaleAsurion, LLCAmber World WideSee moreConditionNewRenewedUsedBrandsAmazonAppleBeatsDURACELLJBLSamsungNintendoLISENEnergizerRingAnkerHPPHILIPSOne BeatMifasoMetaDJICanonWOLFBOXLenovoREDTIGERTOZOHANYCONYEyoyoHALOBIGASUOKing LuckyGosasaSee moreAll Top BrandsTop BrandsFrom Our BrandsAmazon BrandsColorFeaturesMicrophoneWirelessLightweightDJ StyleFoldablePhone ControlSports & ExerciseTangle-Free CordVolume ControlPremium BrandsPremium BrandsAmazon CertifiedAuto ReplenishmentWorks with AlexaUnit Count123 & aboveNoise ControlSound IsolationActive Noise CancellationNonePassive Noise CancellationAdaptive Noise CancellationHybrid Noise CancellationBattery Charge Time1 to 1.9 h2 to 2.9 h3 h & aboveImpedanceUp to 11 to 1.92 to 2.93 & aboveCable FeatureDetachableRetractableTangle FreeWithout CableConnectivityWiredWirelessCompatibilityLaptopsCellphonesTabletsCar Audio SystemsDesktopsGaming ConsolesMusic Production EquipmentTelevisionMotorcyclesSmart SpeakerSmart WatchTelephonesSee moreInclusionsCableUser ManualEar CushionsAdapterCharging StationEartipHeadbandProtective CaseWireless Charging CaseJack Type2.5 mm Jack3.5 mm Jack6.35 mm JackWater Resistance LevelNot Water ResistantWater RepellentWater ResistantWaterproofSpecific UsesGamingEntertainmentTravelBusinessFitnessProfessionalSchoolSleepingWireless TechnologyBluetoothRFWi-FiInfraredNFCAge RangeKidAdultTeenEarpiece ShapeBudCircleHookOvalRectangleStickUsesGamingCallingRunningAudio MonitoringCyclingDisc Jockey UseExercisingMotorcyclingRecordingSkateboardingSnowboardingSwimmingAudio Driver TypeDynamic DriverBone Conduction DriverBalanced Armature DriverHybrid DriverPiezoelectric DriverPlanar Magnetic DriverControlVolume ControlMedia ControlTouch ControlAlexaApp ControlButton ControlCall ControlGoogle AssistantNoise ControlSiriVoice ControlYour recently viewed items and featured recommendations›View or edit your browsing historyAfter viewing product detail pages, look here to find an easy way to navigate back to pages you are interested in.Your recently viewed items and featured recommendations›View or edit your browsing historyAfter viewing product detail pages, look here to find an easy way to navigate back to pages you are interested in.Back to topGet to Know UsCareersBlogAbout AmazonInvestor RelationsAmazon DevicesAmazon ScienceMake Money with UsSell products on AmazonSell on Amazon BusinessSell apps on AmazonBecome an AffiliateAdvertise Your ProductsSelf-Publish with UsHost an Amazon Hub›See More Make Money with UsAmazon Payment ProductsAmazon Business CardShop with PointsReload Your BalanceAmazon Currency ConverterLet Us Help YouAmazon and COVID-19Your AccountYour OrdersShipping Rates & PoliciesReturns & ReplacementsManage Your Content and DevicesHelpEnglish$USD - U.S. DollarUnited StatesAmazon MusicStream millionsof songsAmazon AdsReach customerswherever theyspend their time6pmScore dealson fashion brandsAbeBooksBooks, art& collectiblesACXAudiobook PublishingMade EasySell on AmazonStart a Selling AccountVeeqoShipping SoftwareInventory ManagementAmazon BusinessEverything ForYour BusinessAmazonGlobalShip OrdersInternationallyAmazon Web ServicesScalable CloudComputing ServicesAudibleListen to Books & OriginalAudio PerformancesBox Office MojoFind MovieBox Office DataGoodreadsBook reviews& recommendationsIMDbMovies, TV& CelebritiesIMDbProGet Info EntertainmentProfessionals NeedKindle Direct PublishingIndie Digital & Print PublishingMade EasyPrime Video DirectVideo DistributionMade EasyShopbopDesignerFashion BrandsWoot!Deals andShenanigansZapposShoes &ClothingRingSmart HomeSecurity Systemseero WiFiStream 4K Videoin Every RoomBlinkSmart Securityfor Every HomeNeighbors AppReal-Time Crime& Safety AlertsAmazon Subscription BoxesTop subscription boxes – right to your doorPillPackPharmacy SimplifiedConditions of UsePrivacy NoticeConsumer Health Data Privacy DisclosureYour Ads Privacy Choices© 1996-2025, Amazon.com, Inc. or its affiliates",,True,1
